VTAL-NAccL,VTAL-insulaL,VTAL-MHL,VTAL-LHL,VTAL-mPFCL,VTAL-OFCL,VTAL-CPuL,VTAL-NTSL,,VTAR-NAccR,VTAR-insulaR,VTAR-MHR,VTAR-LHR,VTAR-mPFCR,VTAR-OFCR,VTAR-CPuR,VTAR-NTSR
0.1957269013,0.1532984823,0.2778913677,0.3061117232,0.2391294986,-0.08594067395,0.2788251638,0.1523944885,,0.1399683505,0.1229358166,0.2144909799,0.1074895263,0.1445989609,0.06220786273,0.4196329117,-0.0002153040405
-0.1740952134,-0.06325545162,-0.04993072152,-0.2709777951,-0.4157350361,-0.2779453397,-0.02629385144,-0.04759128764,,-0.1633518785,-0.1781266779,0.129898712,-0.3408367038,-0.3317230046,-0.258150965,0.05116175115,-0.2058605254
0.01035265066,0.299666822,0.1837935597,0.2524194121,0.2593681514,0.2154104561,0.2573435307,-0.002797424328,,0.1355643421,0.4110649526,0.145513922,0.4969728887,0.3238457441,0.2150653154,0.3228700757,-0.06309286505
